fact_sales_id,product_key,business_partner_key,created_date_key,modified_date_key,employee_key,order_id,item_id,sls_order_product_id,sls_order_quantity,sls_order_net_amount,total_price,order_created_by,order_created_at,order_changed_by,order_changed_at,order_fiscal_variant,order_fiscal_year_period,order_partner_id,order_org,currency,order_gross_amount,order_net_amount,order_tax_amount,lifecycle_status,billing_status,delivery_status,dwh_create_date
1671,21,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000020,EB-1136,9,4375.000,39375.000,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1672,37,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000030,RC-1055,8,1749.125,13993.000,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1673,18,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000040,EB-1133,8,1968.750,15750.000,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1674,15,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000050,DB-1083,8,1049.125,8393.000,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1675,12,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000060,CC-1023,2,1190.875,2381.750,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1676,3,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000070,BX-1013,1,392.875,392.875,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1677,18,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000080,EB-1133,6,1968.750,11812.500,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1678,31,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000090,MB-1033,6,3499.125,20994.750,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1679,21,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000010,EB-1136,3,4375.000,13125.000,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1680,15,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000020,DB-1083,10,1049.125,10491.250,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1681,4,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000030,BX-1014,9,699.125,6292.125,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1682,21,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000040,EB-1136,6,4375.000,26250.000,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1683,31,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000050,MB-1033,10,3499.125,34991.250,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1684,8,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000060,CB-1162,1,350.000,350.000,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1685,10,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000070,CC-1021,1,1001.000,1001.000,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1686,25,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000080,HB-1173,6,567.875,3407.250,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1687,24,7,-864838048344719437,1582294758097741616,0000000003,0500000291,0000000090,HB-1172,7,699.125,4893.875,0000000003,2019-04-22,0000000003,2019-04-25,K4,2019-04-30,0100000006,EMEA,USD,115202,100801.750,14400.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1688,15,33,-2784257751569792326,3487094998340906727,0000000007,0500000292,0000000010,DB-1083,8,1049.125,8393.000,0000000007,2019-04-23,0000000007,2019-04-27,K4,2019-04-30,0100000032,AMER,USD,14095,12333.125,1761.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1689,42,33,-2784257751569792326,3487094998340906727,0000000007,0500000292,0000000020,RO-1003,5,630.875,3154.375,0000000007,2019-04-23,0000000007,2019-04-27,K4,2019-04-30,0100000032,AMER,USD,14095,12333.125,1761.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1690,3,33,-2784257751569792326,3487094998340906727,0000000007,0500000292,0000000030,BX-1013,2,392.875,785.750,0000000007,2019-04-23,0000000007,2019-04-27,K4,2019-04-30,0100000032,AMER,USD,14095,12333.125,1761.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1691,29,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000010,MB-1031,7,567.875,3975.125,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1692,20,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000020,EB-1135,10,2625.000,26250.000,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1693,4,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000030,BX-1014,3,699.125,2097.375,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1694,35,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000040,RC-1053,3,4024.125,12072.375,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1695,40,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000050,RO-1001,7,459.375,3215.625,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1696,37,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000060,RC-1055,9,1749.125,15742.125,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1697,37,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000070,RC-1055,10,1749.125,17491.250,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1698,34,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000080,RC-1052,3,3499.125,10497.375,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1699,7,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000090,CB-1161,2,349.125,698.250,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1700,35,5,-4878962444507313298,8954608161669836121,0000000012,0500000293,0000000100,RC-1053,4,4024.125,16096.500,0000000012,2019-04-26,0000000012,2019-05-01,K4,2019-04-30,0100000004,AMER,USD,123584,108136.000,15448.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1701,23,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000010,HB-1171,4,611.625,2446.500,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1702,5,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000020,BX-1015,6,261.625,1569.750,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1703,9,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000030,CB-1163,1,252.000,252.000,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1704,5,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000040,BX-1015,2,261.625,523.250,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1705,39,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000050,RC-1057,4,4374.125,17496.500,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1706,15,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000060,DB-1083,4,1049.125,4196.500,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1707,20,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000070,EB-1135,8,2625.000,21000.000,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1708,33,7,-2892041123689810773,-2547727573252236237,0000000008,0500000294,0000000080,RC-1051,5,2186.625,10933.125,0000000008,2019-04-29,0000000008,2019-05-03,K4,2019-04-30,0100000006,EMEA,USD,66763,58417.625,8345.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1709,5,12,-2892041123689810773,-8678009344199970498,0000000008,0500000295,0000000010,BX-1015,6,261.625,1569.750,0000000008,2019-04-29,0000000008,2019-05-02,K4,2019-04-30,0100000011,EMEA,USD,36979,32356.625,4622.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1710,4,12,-2892041123689810773,-8678009344199970498,0000000008,0500000295,0000000020,BX-1014,5,699.125,3495.625,0000000008,2019-04-29,0000000008,2019-05-02,K4,2019-04-30,0100000011,EMEA,USD,36979,32356.625,4622.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1711,19,12,-2892041123689810773,-8678009344199970498,0000000008,0500000295,0000000030,EB-1134,4,4200.000,16800.000,0000000008,2019-04-29,0000000008,2019-05-02,K4,2019-04-30,0100000011,EMEA,USD,36979,32356.625,4622.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1712,15,12,-2892041123689810773,-8678009344199970498,0000000008,0500000295,0000000040,DB-1083,10,1049.125,10491.250,0000000008,2019-04-29,0000000008,2019-05-02,K4,2019-04-30,0100000011,EMEA,USD,36979,32356.625,4622.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1713,37,40,-2892041123689810773,-8678009344199970498,0000000003,0500000296,0000000010,RC-1055,10,1749.125,17491.250,0000000003,2019-04-29,0000000003,2019-05-02,K4,2019-04-30,0100000039,EMEA,USD,96921,84805.875,12115.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1714,2,40,-2892041123689810773,-8678009344199970498,0000000003,0500000296,0000000020,BX-1012,7,349.125,2443.875,0000000003,2019-04-29,0000000003,2019-05-02,K4,2019-04-30,0100000039,EMEA,USD,96921,84805.875,12115.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1715,34,40,-2892041123689810773,-8678009344199970498,0000000003,0500000296,0000000030,RC-1052,8,3499.125,27993.000,0000000003,2019-04-29,0000000003,2019-05-02,K4,2019-04-30,0100000039,EMEA,USD,96921,84805.875,12115.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1716,10,40,-2892041123689810773,-8678009344199970498,0000000003,0500000296,0000000040,CC-1021,8,1001.000,8008.000,0000000003,2019-04-29,0000000003,2019-05-02,K4,2019-04-30,0100000039,EMEA,USD,96921,84805.875,12115.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1717,36,40,-2892041123689810773,-8678009344199970498,0000000003,0500000296,0000000050,RC-1054,6,4811.625,28869.750,0000000003,2019-04-29,0000000003,2019-05-02,K4,2019-04-30,0100000039,EMEA,USD,96921,84805.875,12115.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1718,16,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000010,EB-1131,1,1312.500,1312.500,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1719,20,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000020,EB-1135,3,2625.000,7875.000,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1720,5,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000030,BX-1015,8,261.625,2093.000,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1721,1,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000040,BX-1011,6,217.875,1307.250,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1722,15,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000050,DB-1083,6,1049.125,6294.750,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1723,27,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000060,HB-1175,3,786.625,2359.875,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1724,12,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000070,CC-1023,8,1190.875,9527.000,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1725,32,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000080,MB-1034,7,2186.625,15306.375,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1726,16,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000090,EB-1131,9,1312.500,11812.500,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1727,8,4,6043018824178518045,-2547727573252236237,0000000011,0500000297,0000000100,CB-1162,6,350.000,2100.000,0000000011,2019-05-01,0000000011,2019-05-03,K4,2019-05-31,0100000003,AMER,USD,68558,59988.250,8569.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1728,11,29,6250038208169117631,-7932041870536656168,0000000002,0500000298,0000000010,CC-1022,8,1050.000,8400.000,0000000002,2019-05-02,0000000002,2019-05-07,K4,2019-05-31,0100000028,EMEA,USD,13345,11676.875,1668.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1729,16,29,6250038208169117631,-7932041870536656168,0000000002,0500000298,0000000020,EB-1131,1,1312.500,1312.500,0000000002,2019-05-02,0000000002,2019-05-07,K4,2019-05-31,0100000028,EMEA,USD,13345,11676.875,1668.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1730,3,29,6250038208169117631,-7932041870536656168,0000000002,0500000298,0000000030,BX-1013,5,392.875,1964.375,0000000002,2019-05-02,0000000002,2019-05-07,K4,2019-05-31,0100000028,EMEA,USD,13345,11676.875,1668.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1731,37,20,-2993927974988014641,-433838532071538016,0000000004,0500000299,0000000010,RC-1055,6,1749.125,10494.750,0000000004,2019-05-04,0000000004,2019-05-09,K4,2019-05-31,0100000019,APJ,USD,110679,96844.125,13834.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1732,38,20,-2993927974988014641,-433838532071538016,0000000004,0500000299,0000000020,RC-1056,8,2186.625,17493.000,0000000004,2019-05-04,0000000004,2019-05-09,K4,2019-05-31,0100000019,APJ,USD,110679,96844.125,13834.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1733,19,20,-2993927974988014641,-433838532071538016,0000000004,0500000299,0000000030,EB-1134,10,4200.000,42000.000,0000000004,2019-05-04,0000000004,2019-05-09,K4,2019-05-31,0100000019,APJ,USD,110679,96844.125,13834.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1734,39,20,-2993927974988014641,-433838532071538016,0000000004,0500000299,0000000040,RC-1057,6,4374.125,26244.750,0000000004,2019-05-04,0000000004,2019-05-09,K4,2019-05-31,0100000019,APJ,USD,110679,96844.125,13834.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1735,23,20,-2993927974988014641,-433838532071538016,0000000004,0500000299,0000000050,HB-1171,1,611.625,611.625,0000000004,2019-05-04,0000000004,2019-05-09,K4,2019-05-31,0100000019,APJ,USD,110679,96844.125,13834.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1736,29,5,-2785598520171484066,-433838532071538016,0000000009,0500000300,0000000010,MB-1031,7,567.875,3975.125,0000000009,2019-05-07,0000000009,2019-05-09,K4,2019-05-31,0100000004,AMER,USD,145567,127371.125,18195.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1737,20,5,-2785598520171484066,-433838532071538016,0000000009,0500000300,0000000020,EB-1135,9,2625.000,23625.000,0000000009,2019-05-07,0000000009,2019-05-09,K4,2019-05-31,0100000004,AMER,USD,145567,127371.125,18195.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1738,37,5,-2785598520171484066,-433838532071538016,0000000009,0500000300,0000000030,RC-1055,2,1749.125,3498.250,0000000009,2019-05-07,0000000009,2019-05-09,K4,2019-05-31,0100000004,AMER,USD,145567,127371.125,18195.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1739,25,5,-2785598520171484066,-433838532071538016,0000000009,0500000300,0000000040,HB-1173,7,567.875,3975.125,0000000009,2019-05-07,0000000009,2019-05-09,K4,2019-05-31,0100000004,AMER,USD,145567,127371.125,18195.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
